Year,Nationalität,Schulart,Erreichter Abschluss,Units,Value
2018,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,29.5007201152184
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,70.9248554913295
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,3.35260115606936
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2018,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,25.7225433526012
2017,Deutsche,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2017,Deutsche,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2017,Deutsche,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2017,Deutsche,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Deutsche,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2017,Deutsche,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,61.0666666666667
2017,Deutsche,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,8.08888888888889
2017,Deutsche,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2017,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,30.8444444444444
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,64.2622950819672
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,10.0546448087432
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2017,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,25.6830601092896
2016,Deutsche,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2016,Deutsche,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2016,Deutsche,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2016,Deutsche,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Deutsche,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2016,Deutsche,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,60.2912621359223
2016,Deutsche,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,7.3462783171521
2016,Deutsche,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2016,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,32.3624595469256
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,57.2614107883817
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,5.18672199170125
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2016,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,37.551867219917
2015,Deutsche,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2015,Deutsche,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2015,Deutsche,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2015,Deutsche,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Deutsche,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2015,Deutsche,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,58.3888149134487
2015,Deutsche,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,9.95339547270306
2015,Deutsche,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2015,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,31.6577896138482
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,56.9506726457399
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,6.95067264573991
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2015,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,36.0986547085202
2014,Deutsche,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2014,Deutsche,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2014,Deutsche,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2014,Deutsche,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Deutsche,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2014,Deutsche,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,58.5498877125441
2014,Deutsche,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,10.362528071864
2014,Deutsche,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,31.0875842155919
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,61.3207547169811
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,9.43396226415094
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,29.2452830188679
2013,Deutsche,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2013,Deutsche,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2013,Deutsche,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2013,Deutsche,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Deutsche,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2013,Deutsche,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,60.4898200059015
2013,Deutsche,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,10.504573620537
2013,Deutsche,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Deutsche,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,29.0056063735615
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Insgesamt,Prozent,100
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Fachhochschulreife,Prozent,-
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Realschulabschluss,Prozent,-
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Hauptschulabschluss,Prozent,61.4485981308411
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Erfolgreicher Besuch,Prozent,7.94392523364486
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Ausländerinnen und Ausländer,Berufseinstiegsklasse2),Ohne erfolgreichen Besuch/Abschluss,Prozent,30.607476635514
2020,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2020,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2020,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2020,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2020,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2020,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,13.5506317524263
2020,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2020,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,86.4493682475737
2020,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,10.5153782211139
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,89.4846217788861
2020,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2019,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,12.3086634053969
2019,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2019,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,87.6913365946031
2019,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,9.59580376427029
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,90.4041962357297
2019,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2018,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,9.38967136150235
2018,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2018,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,90.6103286384976
2018,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,6.63496866220013
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,93.3650313377999
2018,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2017,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,7.61581656527843
2017,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2017,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,92.3841834347216
2017,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,5.10034984349107
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,94.8996501565089
2017,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2016,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,10.1512666302169
2016,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2016,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,89.8487333697831
2016,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,5.00427715996578
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,94.9957228400342
2016,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2015,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,12.666516143599
2015,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2015,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,87.333483856401
2015,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,6.6925315227934
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,93.3074684772066
2015,Ausländerinnen und Ausländer,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Insgesamt,Prozent,100
2014,Deutsche,Berufsvorbereitungsjahr2),Allgemeine Hochschulreife ¹⁾,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Fachhochschulreife,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Realschulabschluss,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Hauptschulabschluss,Prozent,12.7057613168724
2014,Deutsche,Berufsvorbereitungsjahr2),Erfolgreicher Besuch,Prozent,-
2014,Deutsche,Berufsvorbereitungsjahr2),Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,87.2942386831276
2014,Deutsche,Berufsvorbereitungsjahr2),Ohne erfolgreichen Besuch/Abschluss,Prozent,-
