Year,Gebietseinheit,Geschlecht,Aufenthalstitel,Aufenthaltsstatus,Geocode,Value
2012,Wolfenbüttel,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03158,145
2012,Wolfenbüttel,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03158,150
2012,Wolfenbüttel,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03158,300
2012,Göttingen,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03159,490
2012,Göttingen,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03159,485
2012,Göttingen,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03159,975
2012,Statistische Region Braunschweig,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K031,2090
2012,Statistische Region Braunschweig,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K031,2080
2012,Statistische Region Braunschweig,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K031,4170
2012,Hannover  Region,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03241,2025
2012,Hannover  Region,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03241,1880
2012,Hannover  Region,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03241,3905
2012,Diepholz,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03251,275
2012,Diepholz,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03251,310
2012,Diepholz,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03251,585
2012,Hameln-Pyrmont,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03252,185
2012,Hameln-Pyrmont,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03252,185
2012,Hameln-Pyrmont,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03252,370
2012,Hildesheim,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03254,460
2012,Hildesheim,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03254,410
2012,Hildesheim,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03254,870
2012,Holzminden,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03255,75
2012,Holzminden,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03255,65
2012,Holzminden,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03255,135
2012,Nienburg (Weser),männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03256,180
2012,Nienburg (Weser),weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03256,175
2012,Nienburg (Weser),insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03256,355
2012,Schaumburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03257,160
2012,Schaumburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03257,180
2012,Schaumburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03257,340
2012,Statistische Region Hannover,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K032,3360
2012,Statistische Region Hannover,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K032,3200
2012,Statistische Region Hannover,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K032,6560
2012,Celle,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03351,250
2012,Celle,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03351,300
2012,Celle,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03351,550
2012,Cuxhaven,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03352,265
2012,Cuxhaven,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03352,230
2012,Cuxhaven,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03352,490
2012,Harburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03353,195
2012,Harburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03353,190
2012,Harburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03353,385
2012,Lüchow-Dannenberg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03354,35
2012,Lüchow-Dannenberg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03354,40
2012,Lüchow-Dannenberg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03354,75
2012,Lüneburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,1980
2012,Lüneburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,1985
2012,Lüneburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,3960
2012,Lüneburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,195
2012,Lüneburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,190
2012,Lüneburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03355,385
2012,Osterholz,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03356,165
2012,Osterholz,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03356,185
2012,Osterholz,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03356,350
2012,Rotenburg (Wümme),männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03357,185
2012,Rotenburg (Wümme),weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03357,190
2012,Rotenburg (Wümme),insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03357,375
2012,Heidekreis,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03358,225
2012,Heidekreis,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03358,215
2012,Heidekreis,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03358,445
2012,Stade,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03359,155
2012,Stade,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03359,150
2012,Stade,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03359,305
2012,Uelzen,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03360,80
2012,Uelzen,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03360,75
2012,Uelzen,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03360,155
2012,Verden,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03361,220
2012,Verden,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03361,225
2012,Verden,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03361,445
2012,Delmenhorst  Stadt,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03401,160
2012,Delmenhorst  Stadt,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03401,150
2012,Delmenhorst  Stadt,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03401,310
2012,Emden  Stadt,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03402,45
2012,Emden  Stadt,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03402,35
2012,Emden  Stadt,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03402,80
2012,Oldenburg(Oldb)  Stadt,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03403,210
2012,Oldenburg(Oldb)  Stadt,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03403,260
2012,Oldenburg(Oldb)  Stadt,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03403,475
2012,Osnabrück  Stadt,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03404,165
2012,Osnabrück  Stadt,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03404,145
2012,Osnabrück  Stadt,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03404,310
2012,Wilhelmshaven  Stadt,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03405,115
2012,Wilhelmshaven  Stadt,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03405,115
2012,Wilhelmshaven  Stadt,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03405,235
2012,Ammerland,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03451,155
2012,Ammerland,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03451,135
2012,Ammerland,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03451,290
2012,Aurich,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03452,295
2012,Aurich,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03452,295
2012,Aurich,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03452,590
2012,Cloppenburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03453,245
2012,Cloppenburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03453,235
2012,Cloppenburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03453,475
2012,Emsland,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03454,300
2012,Emsland,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03454,260
2012,Emsland,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03454,560
2012,Friesland,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03455,110
2012,Friesland,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03455,115
2012,Friesland,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03455,225
2012,Grafschaft Bentheim,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03456,165
2012,Grafschaft Bentheim,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03456,160
2012,Grafschaft Bentheim,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03456,325
2012,Leer,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03457,145
2012,Leer,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03457,140
2012,Leer,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03457,285
2012,Oldenburg,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03458,180
2012,Oldenburg,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03458,190
2012,Oldenburg,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03458,370
2012,Osnabrück,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03459,250
2012,Osnabrück,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03459,265
2012,Osnabrück,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03459,515
2012,Vechta,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03460,210
2012,Vechta,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03460,200
2012,Vechta,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03460,410
2012,Wesermarsch,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03461,165
2012,Wesermarsch,weiblich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03461,130
2012,Wesermarsch,insgesamt,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03461,295
2012,Wittmund,männlich,Aufenthaltstitel erforderlich,zeitlich befristet völkerrechtliche o. humanitäre o. politische Gründe,K03462,40
