Year,Gebieteseinheit,Altersgruppe,Nationalität,GeoCode,Value
2015,"Gifhorn",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,568
2015,"Goslar",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,598
2015,"Helmstedt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,668
2015,"Northeim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,604
2015,"Peine",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,586
2015,"Wolfenbüttel",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,712
2015,"Göttingen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,495,611629182666
2015,"Statistische Region Braunschweig",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,518
2015,"Region Hannover",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,768
2015,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,800
2015,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,742
2015,"Diepholz",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,590
2015,"Hameln-Pyrmont",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,758
2015,"Hildesheim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,568
2015,"Holzminden",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,572
2015,"Nienburg (Weser)",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,776
2015,"Schaumburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,769
2015,"Statistische Region Hannover",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,727
2015,"Celle",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,612
2015,"Cuxhaven",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,781
2015,"Harburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,453
2015,"Lüchow-Dannenberg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,460
2015,"Lüneburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,633
2015,"Osterholz",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,608
2015,"Rotenburg (Wümme)",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,517
2015,"Heidekreis",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,401
2015,"Stade",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,643
2015,"Uelzen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,618
2015,"Verden",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,688
2015,"Statistische Region Lüneburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,583
2015,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,686
2015,"Emden, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,529
2015,"Oldenburg (Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,645
2015,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,566
2015,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,781
2015,"Ammerland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,769
2015,"Aurich",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,570
2015,"Cloppenburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,476
2015,"Emsland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,398
2015,"Friesland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,856
2015,"Grafschaft Bentheim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,331
2015,"Leer",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,494
2015,"Oldenburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,612
2015,"Osnabrück",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,238
2015,"Vechta",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,428
2015,"Wesermarsch",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,694
2015,"Wittmund",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,508
2015,"Statistische Region Weser-Ems",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,489
2015,"Niedersachsen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,582
2014,"Braunschweig, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,320
2014,"Salzgitter, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,513
2014,"Wolfsburg, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,396
2014,"Gifhorn",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,531
2014,"Goslar",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,583
2014,"Helmstedt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,518
2014,"Northeim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,747
2014,"Peine",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,522
2014,"Wolfenbüttel",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,660
2014,"Göttingen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,466,154919748779
2014,"Statistische Region Braunschweig",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,494
2014,"Region Hannover",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,719
2014,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,747
2014,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,674
2014,"Diepholz",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,522
2014,"Hameln-Pyrmont",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,621
2014,"Hildesheim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,572
2014,"Holzminden",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,517
2014,"Nienburg (Weser)",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,650
2014,"Schaumburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,721
2014,"Statistische Region Hannover",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,675
2014,"Celle",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,586
2014,"Cuxhaven",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,594
2014,"Harburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,429
2014,"Lüchow-Dannenberg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,595
2014,"Lüneburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,662
2014,"Osterholz",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,612
2014,"Rotenburg (Wümme)",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,400
2014,"Heidekreis",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,559
2014,"Stade",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,555
2014,"Uelzen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,564
2014,"Verden",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,637
2014,"Statistische Region Lüneburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,555
2014,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,726
2014,"Emden, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,577
2014,"Oldenburg (Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,598
2014,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,657
2014,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,738
2014,"Ammerland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,531
2014,"Aurich",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,516
2014,"Cloppenburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,359
2014,"Emsland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,269
2014,"Friesland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,668
2014,"Grafschaft Bentheim",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,244
2014,"Leer",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,366
2014,"Oldenburg",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,494
2014,"Osnabrück",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,294
2014,"Vechta",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,377
2014,"Wesermarsch",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,580
2014,"Wittmund",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,636
2014,"Statistische Region Weser-Ems",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,433
2014,"Niedersachsen",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,542
2022,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,232
2022,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,306
2022,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,238
2022,"Gifhorn",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,286
2022,"Goslar",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,246
2022,"Helmstedt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,325
2022,"Northeim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,349
2022,"Peine",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,357
2022,"Wolfenbüttel",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,379
2022,"Göttingen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,260
2022,"Statistische Region Braunschweig",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,279
2022,"Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,325
2022,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,321
2022,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,331
2022,"Diepholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,264
2022,"Hameln-Pyrmont",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,363
2022,"Hildesheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,347
2022,"Holzminden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,317
2022,"Nienburg (Weser)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,355
2022,"Schaumburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,323
2022,"Statistische Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,326
2022,"Celle",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,298
2022,"Cuxhaven",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,335
2022,"Harburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,296
2022,"Lüchow-Dannenberg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,278
2022,"Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,329
2022,"Osterholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,320
2022,"Rotenburg (Wümme)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,249
2022,"Heidekreis",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,182
2022,"Stade",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,310
2022,"Uelzen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,319
2022,"Verden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,231
2022,"Statistische Region Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,284
2022,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,329
2022,"Emden, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,287
2022,"Oldenburg (Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,306
2022,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,274
2022,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,408
2022,"Ammerland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,290
2022,"Aurich",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,317
2022,"Cloppenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,134
2022,"Emsland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,149
2022,"Friesland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,391
2022,"Grafschaft Bentheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,155
2022,"Leer",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,258
2022,"Oldenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,210
2022,"Osnabrück",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,159
2022,"Vechta",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,174
2022,"Wesermarsch",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,321
2022,"Wittmund",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,400
2022,"Statistische Region Weser-Ems",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,225
2022,"Niedersachsen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,277
2021,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,195
2021,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,309
2021,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,212
2021,"Gifhorn",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,234
2021,"Goslar",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,209
2021,"Helmstedt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,259
2021,"Northeim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,289
2021,"Peine",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,304
2021,"Wolfenbüttel",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,306
2021,"Göttingen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,221
2021,"Statistische Region Braunschweig",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,240
2021,"Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,308
2021,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,311
2021,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,304
2021,"Diepholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,224
2021,"Hameln-Pyrmont",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,307
2021,"Hildesheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,303
2021,"Holzminden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,240
2021,"Nienburg (Weser)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,294
2021,"Schaumburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,281
2021,"Statistische Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,298
2021,"Celle",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,273
2021,"Cuxhaven",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,258
2021,"Harburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,245
2021,"Lüchow-Dannenberg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,206
2021,"Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,293
2021,"Osterholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,228
2021,"Rotenburg (Wümme)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,172
2021,"Heidekreis",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,150
2021,"Stade",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,270
2021,"Uelzen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,231
2021,"Verden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,197
2021,"Statistische Region Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,234
2021,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,327
2021,"Emden, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,263
2021,"Oldenburg (Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,298
2021,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,259
2021,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,401
2021,"Ammerland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,227
2021,"Aurich",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,272
2021,"Cloppenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,100
2021,"Emsland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,111
2021,"Friesland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,342
2021,"Grafschaft Bentheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,113
2021,"Leer",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,218
2021,"Oldenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,150
2021,"Osnabrück",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,111
2021,"Vechta",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,160
2021,"Wesermarsch",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,271
2021,"Wittmund",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,275
2021,"Statistische Region Weser-Ems",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,189
2021,"Niedersachsen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,241
2020,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,204
