AGS,Year,Gebietseinheit,Aufenthaltsdauer,Geschlecht,GeoCode,Value
151,2013,"Gifhorn",8 - 10,männlich,K03151,150
153,2013,"Goslar",8 - 10,männlich,K03153,212
154,2013,"Helmstedt",8 - 10,männlich,K03154,76
155,2013,"Northeim",8 - 10,männlich,K03155,92
157,2013,"Peine",8 - 10,männlich,K03157,125
158,2013,"Wolfenbüttel",8 - 10,männlich,K03158,92
159,2013,"Göttingen",8 - 10,männlich,K03159,460
1,2013,"Statistische Region Braunschweig",8 - 10,männlich,K031,2181
241,2013,"Region Hannover",8 - 10,männlich,K03241,2495
241001,2013,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,1605
241999,2013,"dav. Hannover, Umland",8 - 10,männlich,K03241999,890
251,2013,"Diepholz",8 - 10,männlich,K03251,263
252,2013,"Hameln-Pyrmont",8 - 10,männlich,K03252,171
254,2013,"Hildesheim",8 - 10,männlich,K03254,321
255,2013,"Holzminden",8 - 10,männlich,K03255,53
256,2013,"Nienburg (Weser)",8 - 10,männlich,K03256,114
257,2013,"Schaumburg",8 - 10,männlich,K03257,129
2,2013,"Statistische Region Hannover",8 - 10,männlich,K032,3546
351,2013,"Celle",8 - 10,männlich,K03351,154
352,2013,"Cuxhaven",8 - 10,männlich,K03352,145
353,2013,"Harburg",8 - 10,männlich,K03353,283
354,2013,"Lüchow-Dannenberg",8 - 10,männlich,K03354,78
355,2013,"Lüneburg",8 - 10,männlich,K03355,188
356,2013,"Osterholz",8 - 10,männlich,K03356,80
357,2013,"Rotenburg (Wümme)",8 - 10,männlich,K03357,189
358,2013,"Heidekreis",8 - 10,männlich,K03358,154
359,2013,"Stade",8 - 10,männlich,K03359,252
360,2013,"Uelzen",8 - 10,männlich,K03360,88
361,2013,"Verden",8 - 10,männlich,K03361,153
3,2013,"Statistische Region Lüneburg",8 - 10,männlich,K033,1764
401,2013,"Delmenhorst, Stadt",8 - 10,männlich,K03401,165
402,2013,"Emden, Stadt",8 - 10,männlich,K03402,75
403,2013,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,293
404,2013,"Osnabrück, Stadt",8 - 10,männlich,K03404,357
405,2013,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,100
451,2013,"Ammerland",8 - 10,männlich,K03451,102
452,2013,"Aurich",8 - 10,männlich,K03452,155
453,2013,"Cloppenburg",8 - 10,männlich,K03453,394
454,2013,"Emsland",8 - 10,männlich,K03454,1005
455,2013,"Friesland",8 - 10,männlich,K03455,49
456,2013,"Grafschaft Bentheim",8 - 10,männlich,K03456,774
457,2013,"Leer",8 - 10,männlich,K03457,336
458,2013,"Oldenburg",8 - 10,männlich,K03458,185
459,2013,"Osnabrück",8 - 10,männlich,K03459,477
460,2013,"Vechta",8 - 10,männlich,K03460,331
461,2013,"Wesermarsch",8 - 10,männlich,K03461,243
462,2013,"Wittmund",8 - 10,männlich,K03462,33
4,2013,"Statistische Region Weser-Ems",8 - 10,männlich,K034,5074
0,2013,"Niedersachsen",8 - 10,männlich,,12565
101,2012,"Braunschweig, Stadt",8 - 10,männlich,K03101,584
102,2012,"Salzgitter, Stadt",8 - 10,männlich,K03102,193
103,2012,"Wolfsburg, Stadt",8 - 10,männlich,K03103,269
151,2012,"Gifhorn",8 - 10,männlich,K03151,145
153,2012,"Goslar",8 - 10,männlich,K03153,222
154,2012,"Helmstedt",8 - 10,männlich,K03154,81
155,2012,"Northeim",8 - 10,männlich,K03155,102
157,2012,"Peine",8 - 10,männlich,K03157,154
158,2012,"Wolfenbüttel",8 - 10,männlich,K03158,119
159,2012,"Göttingen",8 - 10,männlich,K03159,435
1,2012,"Statistische Region Braunschweig",8 - 10,männlich,K031,2304
241,2012,"Region Hannover",8 - 10,männlich,K03241,2713
241001,2012,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,1707
241999,2012,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1006
251,2012,"Diepholz",8 - 10,männlich,K03251,222
252,2012,"Hameln-Pyrmont",8 - 10,männlich,K03252,196
254,2012,"Hildesheim",8 - 10,männlich,K03254,334
255,2012,"Holzminden",8 - 10,männlich,K03255,61
256,2012,"Nienburg (Weser)",8 - 10,männlich,K03256,106
257,2012,"Schaumburg",8 - 10,männlich,K03257,146
2,2012,"Statistische Region Hannover",8 - 10,männlich,K032,3778
351,2012,"Celle",8 - 10,männlich,K03351,188
352,2012,"Cuxhaven",8 - 10,männlich,K03352,191
353,2012,"Harburg",8 - 10,männlich,K03353,309
354,2012,"Lüchow-Dannenberg",8 - 10,männlich,K03354,66
355,2012,"Lüneburg",8 - 10,männlich,K03355,208
356,2012,"Osterholz",8 - 10,männlich,K03356,88
357,2012,"Rotenburg (Wümme)",8 - 10,männlich,K03357,197
358,2012,"Heidekreis",8 - 10,männlich,K03358,131
359,2012,"Stade",8 - 10,männlich,K03359,236
360,2012,"Uelzen",8 - 10,männlich,K03360,87
361,2012,"Verden",8 - 10,männlich,K03361,157
3,2012,"Statistische Region Lüneburg",8 - 10,männlich,K033,1858
401,2012,"Delmenhorst, Stadt",8 - 10,männlich,K03401,132
402,2012,"Emden, Stadt",8 - 10,männlich,K03402,87
403,2012,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,300
404,2012,"Osnabrück, Stadt",8 - 10,männlich,K03404,443
405,2012,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,111
451,2012,"Ammerland",8 - 10,männlich,K03451,108
452,2012,"Aurich",8 - 10,männlich,K03452,152
453,2012,"Cloppenburg",8 - 10,männlich,K03453,360
454,2012,"Emsland",8 - 10,männlich,K03454,864
455,2012,"Friesland",8 - 10,männlich,K03455,62
456,2012,"Grafschaft Bentheim",8 - 10,männlich,K03456,837
457,2012,"Leer",8 - 10,männlich,K03457,293
458,2012,"Oldenburg",8 - 10,männlich,K03458,185
459,2012,"Osnabrück",8 - 10,männlich,K03459,459
460,2012,"Vechta",8 - 10,männlich,K03460,309
461,2012,"Wesermarsch",8 - 10,männlich,K03461,140
462,2012,"Wittmund",8 - 10,männlich,K03462,52
4,2012,"Statistische Region Weser-Ems",8 - 10,männlich,K034,4894
0,2012,"Niedersachsen",8 - 10,männlich,,12834
101,2011,"Braunschweig, Stadt",8 - 10,männlich,K03101,578
102,2011,"Salzgitter, Stadt",8 - 10,männlich,K03102,211
103,2011,"Wolfsburg, Stadt",8 - 10,männlich,K03103,291
151,2011,"Gifhorn",8 - 10,männlich,K03151,176
153,2011,"Goslar",8 - 10,männlich,K03153,183
154,2011,"Helmstedt",8 - 10,männlich,K03154,89
155,2011,"Northeim",8 - 10,männlich,K03155,131
157,2011,"Peine",8 - 10,männlich,K03157,168
158,2011,"Wolfenbüttel",8 - 10,männlich,K03158,136
159,2011,"Göttingen",8 - 10,männlich,K03159,492
1,2011,"Statistische Region Braunschweig",8 - 10,männlich,K031,2455
241,2011,"Region Hannover",8 - 10,männlich,K03241,3215
241001,2011,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2151
241999,2011,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1064
251,2011,"Diepholz",8 - 10,männlich,K03251,245
252,2011,"Hameln-Pyrmont",8 - 10,männlich,K03252,234
254,2011,"Hildesheim",8 - 10,männlich,K03254,403
255,2011,"Holzminden",8 - 10,männlich,K03255,74
256,2011,"Nienburg (Weser)",8 - 10,männlich,K03256,110
257,2011,"Schaumburg",8 - 10,männlich,K03257,165
2,2011,"Statistische Region Hannover",8 - 10,männlich,K032,4446
351,2011,"Celle",8 - 10,männlich,K03351,217
352,2011,"Cuxhaven",8 - 10,männlich,K03352,250
353,2011,"Harburg",8 - 10,männlich,K03353,311
354,2011,"Lüchow-Dannenberg",8 - 10,männlich,K03354,57
355,2011,"Lüneburg",8 - 10,männlich,K03355,224
356,2011,"Osterholz",8 - 10,männlich,K03356,105
357,2011,"Rotenburg (Wümme)",8 - 10,männlich,K03357,200
358,2011,"Heidekreis",8 - 10,männlich,K03358,148
359,2011,"Stade",8 - 10,männlich,K03359,266
360,2011,"Uelzen",8 - 10,männlich,K03360,79
361,2011,"Verden",8 - 10,männlich,K03361,188
3,2011,"Statistische Region Lüneburg",8 - 10,männlich,K033,2045
401,2011,"Delmenhorst, Stadt",8 - 10,männlich,K03401,138
402,2011,"Emden, Stadt",8 - 10,männlich,K03402,93
403,2011,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,311
404,2011,"Osnabrück, Stadt",8 - 10,männlich,K03404,508
405,2011,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,87
451,2011,"Ammerland",8 - 10,männlich,K03451,150
452,2011,"Aurich",8 - 10,männlich,K03452,171
453,2011,"Cloppenburg",8 - 10,männlich,K03453,374
454,2011,"Emsland",8 - 10,männlich,K03454,800
455,2011,"Friesland",8 - 10,männlich,K03455,91
456,2011,"Grafschaft Bentheim",8 - 10,männlich,K03456,1026
457,2011,"Leer",8 - 10,männlich,K03457,263
458,2011,"Oldenburg",8 - 10,männlich,K03458,169
459,2011,"Osnabrück",8 - 10,männlich,K03459,514
460,2011,"Vechta",8 - 10,männlich,K03460,315
461,2011,"Wesermarsch",8 - 10,männlich,K03461,163
462,2011,"Wittmund",8 - 10,männlich,K03462,43
4,2011,"Statistische Region Weser-Ems",8 - 10,männlich,K034,5216
0,2011,"Niedersachsen",8 - 10,männlich,,14162
101,2010,"Braunschweig, Stadt",8 - 10,männlich,K03101,623
102,2010,"Salzgitter, Stadt",8 - 10,männlich,K03102,253
103,2010,"Wolfsburg, Stadt",8 - 10,männlich,K03103,312
151,2010,"Gifhorn",8 - 10,männlich,K03151,217
153,2010,"Goslar",8 - 10,männlich,K03153,231
154,2010,"Helmstedt",8 - 10,männlich,K03154,103
155,2010,"Northeim",8 - 10,männlich,K03155,148
157,2010,"Peine",8 - 10,männlich,K03157,169
158,2010,"Wolfenbüttel",8 - 10,männlich,K03158,153
159,2010,"Göttingen",8 - 10,männlich,K03159,603
1,2010,"Statistische Region Braunschweig",8 - 10,männlich,K031,2812
241,2010,"Region Hannover",8 - 10,männlich,K03241,3789
241001,2010,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2657
241999,2010,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1132
251,2010,"Diepholz",8 - 10,männlich,K03251,284
252,2010,"Hameln-Pyrmont",8 - 10,männlich,K03252,265
254,2010,"Hildesheim",8 - 10,männlich,K03254,447
255,2010,"Holzminden",8 - 10,männlich,K03255,76
256,2010,"Nienburg (Weser)",8 - 10,männlich,K03256,173
257,2010,"Schaumburg",8 - 10,männlich,K03257,175
2,2010,"Statistische Region Hannover",8 - 10,männlich,K032,5209
351,2010,"Celle",8 - 10,männlich,K03351,237
352,2010,"Cuxhaven",8 - 10,männlich,K03352,286
353,2010,"Harburg",8 - 10,männlich,K03353,370
354,2010,"Lüchow-Dannenberg",8 - 10,männlich,K03354,64
355,2010,"Lüneburg",8 - 10,männlich,K03355,245
356,2010,"Osterholz",8 - 10,männlich,K03356,126
357,2010,"Rotenburg (Wümme)",8 - 10,männlich,K03357,225
358,2010,"Heidekreis",8 - 10,männlich,K03358,187
359,2010,"Stade",8 - 10,männlich,K03359,302
360,2010,"Uelzen",8 - 10,männlich,K03360,101
361,2010,"Verden",8 - 10,männlich,K03361,208
3,2010,"Statistische Region Lüneburg",8 - 10,männlich,K033,2351
401,2010,"Delmenhorst, Stadt",8 - 10,männlich,K03401,192
402,2010,"Emden, Stadt",8 - 10,männlich,K03402,95
403,2010,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,392
404,2010,"Osnabrück, Stadt",8 - 10,männlich,K03404,572
405,2010,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,133
451,2010,"Ammerland",8 - 10,männlich,K03451,177
452,2010,"Aurich",8 - 10,männlich,K03452,199
453,2010,"Cloppenburg",8 - 10,männlich,K03453,404
454,2010,"Emsland",8 - 10,männlich,K03454,772
455,2010,"Friesland",8 - 10,männlich,K03455,98
456,2010,"Grafschaft Bentheim",8 - 10,männlich,K03456,959
457,2010,"Leer",8 - 10,männlich,K03457,244
458,2010,"Oldenburg",8 - 10,männlich,K03458,198
459,2010,"Osnabrück",8 - 10,männlich,K03459,584
460,2010,"Vechta",8 - 10,männlich,K03460,335
461,2010,"Wesermarsch",8 - 10,männlich,K03461,209
462,2010,"Wittmund",8 - 10,männlich,K03462,36
4,2010,"Statistische Region Weser-Ems",8 - 10,männlich,K034,5599
0,2010,"Niedersachsen",8 - 10,männlich,,15971
101,2009,"Braunschweig, Stadt",8 - 10,männlich,K03101,641
102,2009,"Salzgitter, Stadt",8 - 10,männlich,K03102,261
103,2009,"Wolfsburg, Stadt",8 - 10,männlich,K03103,346
151,2009,"Gifhorn",8 - 10,männlich,K03151,214
153,2009,"Goslar",8 - 10,männlich,K03153,268
154,2009,"Helmstedt",8 - 10,männlich,K03154,98
155,2009,"Northeim",8 - 10,männlich,K03155,141
157,2009,"Peine",8 - 10,männlich,K03157,198
158,2009,"Wolfenbüttel",8 - 10,männlich,K03158,188
159,2009,"Göttingen",8 - 10,männlich,K03159,622
1,2009,"Statistische Region Braunschweig",8 - 10,männlich,K031,2977
241,2009,"Region Hannover",8 - 10,männlich,K03241,3796
241001,2009,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2634
241999,2009,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1162
251,2009,"Diepholz",8 - 10,männlich,K03251,288
252,2009,"Hameln-Pyrmont",8 - 10,männlich,K03252,281
254,2009,"Hildesheim",8 - 10,männlich,K03254,455
255,2009,"Holzminden",8 - 10,männlich,K03255,81
256,2009,"Nienburg (Weser)",8 - 10,männlich,K03256,199
257,2009,"Schaumburg",8 - 10,männlich,K03257,196
2,2009,"Statistische Region Hannover",8 - 10,männlich,K032,5296
351,2009,"Celle",8 - 10,männlich,K03351,231
352,2009,"Cuxhaven",8 - 10,männlich,K03352,257
353,2009,"Harburg",8 - 10,männlich,K03353,405
354,2009,"Lüchow-Dannenberg",8 - 10,männlich,K03354,48
355,2009,"Lüneburg",8 - 10,männlich,K03355,239
356,2009,"Osterholz",8 - 10,männlich,K03356,130
357,2009,"Rotenburg (Wümme)",8 - 10,männlich,K03357,246
358,2009,"Heidekreis",8 - 10,männlich,K03358,175
359,2009,"Stade",8 - 10,männlich,K03359,297
360,2009,"Uelzen",8 - 10,männlich,K03360,112
361,2009,"Verden",8 - 10,männlich,K03361,238
3,2009,"Statistische Region Lüneburg",8 - 10,männlich,K033,2378
401,2009,"Delmenhorst, Stadt",8 - 10,männlich,K03401,203
402,2009,"Emden, Stadt",8 - 10,männlich,K03402,89
403,2009,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,391
404,2009,"Osnabrück, Stadt",8 - 10,männlich,K03404,520
405,2009,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,129
451,2009,"Ammerland",8 - 10,männlich,K03451,158
452,2009,"Aurich",8 - 10,männlich,K03452,178
453,2009,"Cloppenburg",8 - 10,männlich,K03453,374
454,2009,"Emsland",8 - 10,männlich,K03454,597
455,2009,"Friesland",8 - 10,männlich,K03455,75
456,2009,"Grafschaft Bentheim",8 - 10,männlich,K03456,634
457,2009,"Leer",8 - 10,männlich,K03457,226
458,2009,"Oldenburg",8 - 10,männlich,K03458,212
459,2009,"Osnabrück",8 - 10,männlich,K03459,608
460,2009,"Vechta",8 - 10,männlich,K03460,348
461,2009,"Wesermarsch",8 - 10,männlich,K03461,201
462,2009,"Wittmund",8 - 10,männlich,K03462,37
4,2009,"Statistische Region Weser-Ems",8 - 10,männlich,K034,4980
0,2009,"Niedersachsen",8 - 10,männlich,,15631
101,2008,"Braunschweig, Stadt",8 - 10,männlich,K03101,641
102,2008,"Salzgitter, Stadt",8 - 10,männlich,K03102,307
103,2008,"Wolfsburg, Stadt",8 - 10,männlich,K03103,336
151,2008,"Gifhorn",8 - 10,männlich,K03151,239
153,2008,"Goslar",8 - 10,männlich,K03153,228
154,2008,"Helmstedt",8 - 10,männlich,K03154,114
155,2008,"Northeim",8 - 10,männlich,K03155,197
157,2008,"Peine",8 - 10,männlich,K03157,229
158,2008,"Wolfenbüttel",8 - 10,männlich,K03158,204
159,2008,"Göttingen",8 - 10,männlich,K03159,703
1,2008,"Statistische Region Braunschweig",8 - 10,männlich,K031,3198
241,2008,"Region Hannover",8 - 10,männlich,K03241,3922
241001,2008,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2646
241999,2008,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1276
251,2008,"Diepholz",8 - 10,männlich,K03251,277
252,2008,"Hameln-Pyrmont",8 - 10,männlich,K03252,324
254,2008,"Hildesheim",8 - 10,männlich,K03254,472
255,2008,"Holzminden",8 - 10,männlich,K03255,95
256,2008,"Nienburg (Weser)",8 - 10,männlich,K03256,214
257,2008,"Schaumburg",8 - 10,männlich,K03257,267
2,2008,"Statistische Region Hannover",8 - 10,männlich,K032,5571
351,2008,"Celle",8 - 10,männlich,K03351,240
352,2008,"Cuxhaven",8 - 10,männlich,K03352,258
353,2008,"Harburg",8 - 10,männlich,K03353,406
354,2008,"Lüchow-Dannenberg",8 - 10,männlich,K03354,55
355,2008,"Lüneburg",8 - 10,männlich,K03355,210
356,2008,"Osterholz",8 - 10,männlich,K03356,126
357,2008,"Rotenburg (Wümme)",8 - 10,männlich,K03357,263
358,2008,"Heidekreis",8 - 10,männlich,K03358,188
359,2008,"Stade",8 - 10,männlich,K03359,293
360,2008,"Uelzen",8 - 10,männlich,K03360,97
361,2008,"Verden",8 - 10,männlich,K03361,236
3,2008,"Statistische Region Lüneburg",8 - 10,männlich,K033,2372
401,2008,"Delmenhorst, Stadt",8 - 10,männlich,K03401,175
402,2008,"Emden, Stadt",8 - 10,männlich,K03402,85
403,2008,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,375
404,2008,"Osnabrück, Stadt",8 - 10,männlich,K03404,483
405,2008,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,106
451,2008,"Ammerland",8 - 10,männlich,K03451,167
452,2008,"Aurich",8 - 10,männlich,K03452,216
453,2008,"Cloppenburg",8 - 10,männlich,K03453,352
454,2008,"Emsland",8 - 10,männlich,K03454,511
455,2008,"Friesland",8 - 10,männlich,K03455,71
456,2008,"Grafschaft Bentheim",8 - 10,männlich,K03456,445
457,2008,"Leer",8 - 10,männlich,K03457,222
458,2008,"Oldenburg",8 - 10,männlich,K03458,166
459,2008,"Osnabrück",8 - 10,männlich,K03459,582
460,2008,"Vechta",8 - 10,männlich,K03460,394
461,2008,"Wesermarsch",8 - 10,männlich,K03461,140
462,2008,"Wittmund",8 - 10,männlich,K03462,39
4,2008,"Statistische Region Weser-Ems",8 - 10,männlich,K034,4529
0,2008,"Niedersachsen",8 - 10,männlich,,15670
101,2007,"Braunschweig, Stadt",8 - 10,männlich,K03101,649
102,2007,"Salzgitter, Stadt",8 - 10,männlich,K03102,357
103,2007,"Wolfsburg, Stadt",8 - 10,männlich,K03103,317
151,2007,"Gifhorn",8 - 10,männlich,K03151,250
153,2007,"Goslar",8 - 10,männlich,K03153,196
154,2007,"Helmstedt",8 - 10,männlich,K03154,113
155,2007,"Northeim",8 - 10,männlich,K03155,211
157,2007,"Peine",8 - 10,männlich,K03157,252
158,2007,"Wolfenbüttel",8 - 10,männlich,K03158,178
159,2007,"Göttingen",8 - 10,männlich,K03159,730
1,2007,"Statistische Region Braunschweig",8 - 10,männlich,K031,3253
241,2007,"Region Hannover",8 - 10,männlich,K03241,4138
241001,2007,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2751
241999,2007,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1387
251,2007,"Diepholz",8 - 10,männlich,K03251,325
252,2007,"Hameln-Pyrmont",8 - 10,männlich,K03252,363
254,2007,"Hildesheim",8 - 10,männlich,K03254,497
255,2007,"Holzminden",8 - 10,männlich,K03255,92
256,2007,"Nienburg (Weser)",8 - 10,männlich,K03256,209
257,2007,"Schaumburg",8 - 10,männlich,K03257,296
2,2007,"Statistische Region Hannover",8 - 10,männlich,K032,5920
351,2007,"Celle",8 - 10,männlich,K03351,238
352,2007,"Cuxhaven",8 - 10,männlich,K03352,268
353,2007,"Harburg",8 - 10,männlich,K03353,341
354,2007,"Lüchow-Dannenberg",8 - 10,männlich,K03354,52
355,2007,"Lüneburg",8 - 10,männlich,K03355,185
356,2007,"Osterholz",8 - 10,männlich,K03356,140
357,2007,"Rotenburg (Wümme)",8 - 10,männlich,K03357,239
358,2007,"Heidekreis",8 - 10,männlich,K03358,221
359,2007,"Stade",8 - 10,männlich,K03359,313
360,2007,"Uelzen",8 - 10,männlich,K03360,102
361,2007,"Verden",8 - 10,männlich,K03361,227
3,2007,"Statistische Region Lüneburg",8 - 10,männlich,K033,2326
401,2007,"Delmenhorst, Stadt",8 - 10,männlich,K03401,200
402,2007,"Emden, Stadt",8 - 10,männlich,K03402,80
403,2007,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,407
404,2007,"Osnabrück, Stadt",8 - 10,männlich,K03404,507
405,2007,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,132
451,2007,"Ammerland",8 - 10,männlich,K03451,151
452,2007,"Aurich",8 - 10,männlich,K03452,248
453,2007,"Cloppenburg",8 - 10,männlich,K03453,313
454,2007,"Emsland",8 - 10,männlich,K03454,450
455,2007,"Friesland",8 - 10,männlich,K03455,88
456,2007,"Grafschaft Bentheim",8 - 10,männlich,K03456,334
457,2007,"Leer",8 - 10,männlich,K03457,230
458,2007,"Oldenburg",8 - 10,männlich,K03458,173
459,2007,"Osnabrück",8 - 10,männlich,K03459,602
460,2007,"Vechta",8 - 10,männlich,K03460,377
461,2007,"Wesermarsch",8 - 10,männlich,K03461,146
462,2007,"Wittmund",8 - 10,männlich,K03462,46
4,2007,"Statistische Region Weser-Ems",8 - 10,männlich,K034,4484
0,2007,"Niedersachsen",8 - 10,männlich,,15983
101,2006,"Braunschweig, Stadt",8 - 10,männlich,K03101,599
102,2006,"Salzgitter, Stadt",8 - 10,männlich,K03102,318
103,2006,"Wolfsburg, Stadt",8 - 10,männlich,K03103,307
151,2006,"Gifhorn",8 - 10,männlich,K03151,252
153,2006,"Goslar",8 - 10,männlich,K03153,157
154,2006,"Helmstedt",8 - 10,männlich,K03154,102
155,2006,"Northeim",8 - 10,männlich,K03155,150
157,2006,"Peine",8 - 10,männlich,K03157,237
158,2006,"Wolfenbüttel",8 - 10,männlich,K03158,156
159,2006,"Göttingen",8 - 10,männlich,K03159,594
1,2006,"Statistische Region Braunschweig",8 - 10,männlich,K031,2872
241,2006,"Region Hannover",8 - 10,männlich,K03241,4153
241001,2006,"dav. Hannover, Lhst.",8 - 10,männlich,K03241001,2743
241999,2006,"dav. Hannover, Umland",8 - 10,männlich,K03241999,1410
251,2006,"Diepholz",8 - 10,männlich,K03251,328
252,2006,"Hameln-Pyrmont",8 - 10,männlich,K03252,373
254,2006,"Hildesheim",8 - 10,männlich,K03254,473
255,2006,"Holzminden",8 - 10,männlich,K03255,85
256,2006,"Nienburg (Weser)",8 - 10,männlich,K03256,190
257,2006,"Schaumburg",8 - 10,männlich,K03257,280
2,2006,"Statistische Region Hannover",8 - 10,männlich,K032,5882
351,2006,"Celle",8 - 10,männlich,K03351,258
352,2006,"Cuxhaven",8 - 10,männlich,K03352,226
353,2006,"Harburg",8 - 10,männlich,K03353,279
354,2006,"Lüchow-Dannenberg",8 - 10,männlich,K03354,39
355,2006,"Lüneburg",8 - 10,männlich,K03355,218
356,2006,"Osterholz",8 - 10,männlich,K03356,131
357,2006,"Rotenburg (Wümme)",8 - 10,männlich,K03357,209
358,2006,"Heidekreis",8 - 10,männlich,K03358,207
359,2006,"Stade",8 - 10,männlich,K03359,281
360,2006,"Uelzen",8 - 10,männlich,K03360,93
361,2006,"Verden",8 - 10,männlich,K03361,209
3,2006,"Statistische Region Lüneburg",8 - 10,männlich,K033,2150
401,2006,"Delmenhorst, Stadt",8 - 10,männlich,K03401,223
402,2006,"Emden, Stadt",8 - 10,männlich,K03402,81
403,2006,"Oldenburg (Oldb), Stadt",8 - 10,männlich,K03403,405
404,2006,"Osnabrück, Stadt",8 - 10,männlich,K03404,481
405,2006,"Wilhelmshaven, Stadt",8 - 10,männlich,K03405,120
451,2006,"Ammerland",8 - 10,männlich,K03451,129
452,2006,"Aurich",8 - 10,männlich,K03452,168
453,2006,"Cloppenburg",8 - 10,männlich,K03453,277
454,2006,"Emsland",8 - 10,männlich,K03454,387
