Year,Gebietseinheit,Migrationshintergrund,Units,GeoCode,Value
2017,Gifhorn,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03151,20.31
2017,Goslar,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03153,16.08
2017,Helmstedt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03154,15.65
2017,Northeim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03155,20.56
2017,Peine,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03157,18.39
2017,Göttingen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03159,19.31
2017,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03158,14.93
2017,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ031,22.16
2017,Hannover  Region,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241,30.47
2017,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241001,36.48
2017,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241999,25.22
2017,Diepholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03251,16.12
2017,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03252,30.33
2017,Hildesheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03254,21.21
2017,Holzminden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03255,17.47
2017,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03256,22.71
2017,Schaumburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03257,18.53
2017,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ032,26.1
2017,Celle,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03351,20.5
2017,Cuxhaven,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03352,15.04
2017,Harburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03353,19.36
2017,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,13.2
2017,Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03355,18.33
2017,Osterholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03356,18.24
2017,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03357,18.61
2017,Heidekreis,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03358,17.01
2017,Stade,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03359,20.18
2017,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,13.2
2017,Verden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03361,18.74
2017,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ033,18.12
2017,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03401,36.62
2017,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,18.27
2017,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03403,19.27
2017,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03404,28.29
2017,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03405,20.67
2017,Ammerland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03451,11.43
2017,Aurich,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03452,10.53
2017,Cloppenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03453,28.72
2017,Emsland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03454,22.68
2017,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,9.31
2017,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03456,24.78
2017,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,18.27
2017,Oldenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03458,16.3
2017,Osnabrück,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03459,24.36
2017,Vechta,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03460,32.58
2017,Wesermarsch,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03461,15.94
2017,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,9.31
2017,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ034,21.27
2017,Niedersachsen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ030,22.07
2016,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03101,24.47
2016,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03102,27.2
2016,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03103,32.87
2016,Gifhorn,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03151,21.97
2016,Goslar,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03153,13.15
2016,Helmstedt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03154,11.03
2016,Northeim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03155,20.65
2016,Peine,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03157,16.19
2016,Göttingen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03159,18.68
2016,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03158,12.18
2016,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ031,20.15
2016,Hannover  Region,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241,27.5
2016,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241001,32.87
2016,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241999,22.82
2016,Diepholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03251,14.8
2016,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03252,21.99
2016,Hildesheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03254,15.8
2016,Holzminden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03255,16.48
2016,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03256,18.94
2016,Schaumburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03257,14.49
2016,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ032,22.57
2016,Celle,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03351,20.91
2016,Cuxhaven,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03352,13.05
2016,Harburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03353,14.58
2016,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,10.85
2016,Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03355,14.4
2016,Osterholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03356,17.16
2016,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03357,16.4
2016,Heidekreis,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03358,14.2
2016,Stade,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03359,14.85
2016,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,10.85
2016,Verden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03361,21.14
2016,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ033,15.66
2016,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03401,33.69
2016,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,12.52
2016,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03403,17.34
2016,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03404,26.84
2016,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03405,13.67
2016,Ammerland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03451,9.38
2016,Aurich,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03452,8.22
2016,Cloppenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03453,27.24
2016,Emsland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03454,23.04
2016,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,8.95
2016,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03456,24.34
2016,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,12.52
2016,Oldenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03458,12.21
2016,Osnabrück,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03459,23.86
2016,Vechta,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03460,27.68
2016,Wesermarsch,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03461,14.83
2016,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,8.95
2016,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ034,19.33
2016,Niedersachsen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ030,19.58
2015,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03101,21.86
2015,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03102,29.2
2015,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03103,31.05
2015,Gifhorn,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03151,20.8
2015,Goslar,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03153,10.75
2015,Helmstedt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03154,15.06
2015,Northeim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03155,11.05
2015,Peine,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03157,17.68
2015,Göttingen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03159,12.7
2015,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03158,14.91
2015,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ031,17.97
2015,Hannover  Region,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241,25.57
2015,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241001,31.71
2015,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241999,20.27
2015,Diepholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03251,14.27
2015,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03252,14.11
2015,Hildesheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03254,17.18
2015,Holzminden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03255,8.19
2015,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03256,17.13
2015,Schaumburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03257,13.96
2015,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ032,20.72
2015,Celle,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03351,18.38
2015,Cuxhaven,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03352,9.24
2015,Harburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03353,13.77
2015,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,10.88
2015,Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03355,15.12
2015,Osterholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03356,10.25
2015,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03357,11.03
2015,Heidekreis,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03358,16.17
2015,Stade,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03359,15.68
2015,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,10.88
2015,Verden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03361,19.28
2015,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ033,14.11
2015,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03401,30.29
2015,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,15.05
2015,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03403,14.94
2015,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03404,25.95
2015,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03405,16.8
2015,Ammerland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03451,8.75
2015,Aurich,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03452,10.19
2015,Cloppenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03453,28.57
2015,Emsland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03454,16.65
2015,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,8.39
2015,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03456,22.94
2015,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,15.05
2015,Oldenburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03458,11.79
2015,Osnabrück,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03459,20.76
2015,Vechta,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03460,21.53
2015,Wesermarsch,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03461,12.95
2015,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03455462,8.39
2015,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ034,17.81
2015,Niedersachsen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ030,17.84
2014,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03101,19.09
2014,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03102,27.29
2014,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03103,33.47
2014,Gifhorn,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03151,19.62
2014,Goslar,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03153,10.72
2014,Helmstedt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03154,18.51
2014,Northeim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03155,10.4
2014,Peine,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03157,18.33
2014,Göttingen,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03159,11.46
2014,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03158,15.28
2014,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ031,17.4
2014,Hannover  Region,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241,24.22
2014,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241001,29.97
2014,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03241999,19.32
2014,Diepholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03251,14.91
2014,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03252,17.99
2014,Hildesheim,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03254,17.13
2014,Holzminden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03255,7.03
2014,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03256,17.66
2014,Schaumburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03257,15.1
2014,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ032,20.28
2014,Celle,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03351,17.44
2014,Cuxhaven,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03352,11.66
2014,Harburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03353,13.41
2014,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,9.98
2014,Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03355,13.2
2014,Osterholz,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03356,7.75
2014,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03357,11.02
2014,Heidekreis,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03358,17.17
2014,Stade,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03359,13.48
2014,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03354360,9.98
2014,Verden,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03361,19.92
2014,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ033,13.7
2014,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03401,27.25
2014,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03402457,12.64
2014,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03403,14.5
2014,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03404,28.54
2014,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03405,16.26
2014,Ammerland,Anteil der Personen mit Migrationshintergrund im weiteren Sinne,%,MZ03451,9.02
