Year,Gebietseinheit,Erreichter Schulabschluss,Berufsbildende Schule,Nationalität,Units,Value
2019,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,48.6
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.8
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,27.7
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,42.9
2018,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,44.7
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2018,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.8
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2018,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,81.9
2018,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,16.9
2018,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,66.6
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,21.0
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,31.2
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,50.2
2018,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,16.4
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.9
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,70.1
2018,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,8.8
2018,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,51.1
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.5
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,21.2
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,34.9
2017,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,44.8
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2017,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.8
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2017,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,80.1
2017,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,13.1
2017,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,66.0
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,22.8
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,31.8
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,51.7
2017,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,16.3
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.6
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,72.6
2017,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,7.7
2017,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,53.2
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.6
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,22.9
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,31.4
2016,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,43.6
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2016,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.7
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2016,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,80.8
2016,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,11.2
2016,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,64.5
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,21.2
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,31.9
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,50.2
2016,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,21.7
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.6
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,65.2
2016,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,2.5
2016,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,50.2
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.8
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,23.8
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,30.2
2015,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,44.5
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2015,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.7
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2015,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,82.0
2015,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,8.6
2015,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,64.4
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,24.3
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,33.8
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,50.8
2015,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,29.1
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.6
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,72.2
2015,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,53.7
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,2.6
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,25.9
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,44.1
2014,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,45.3
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2014,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.6
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2014,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,81.1
2014,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,10.3
2014,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,64.8
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,16.2
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,33.2
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,52.6
2014,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,28.9
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.2
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,66.1
2014,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,5.1
2014,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,51.0
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,1.8
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,25.6
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,43.9
2013,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,44.5
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2013,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.6
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2013,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,79.8
2013,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,15.6
2013,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,63.8
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,32.9
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,51.2
2013,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,29.5
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.4
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,67.0
2013,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,14.3
2013,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,51.0
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,23.3
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,43.9
2012,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,43.5
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2012,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.6
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2012,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,80.1
2012,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,14.3
2012,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,63.0
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,29.5
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,53.2
2012,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,29.6
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,58.9
2012,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,9.1
2012,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,51.8
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,23.8
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,47.7
2011,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,43.0
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,
2011,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.7
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,
2011,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,79.9
2011,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,28.8
2011,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,61.7
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,25.8
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,52.3
2011,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,29.9
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,1.5
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,58.2
2011,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,26.7
2011,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,51.6
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,18.7
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,43.6
2021,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Realschulabschluss,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Hauptschulabschluss,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Erfolgreicher Besuch,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse2),Deutsche,Prozent,
2021,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Realschulabschluss,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Hauptschulabschluss,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Erfolgreicher Besuch,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Deutsche,Prozent,2.7
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Realschulabschluss,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Hauptschulabschluss,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Erfolgreicher Besuch,Berufseinstiegsklasse2),Deutsche,Prozent,0.4
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufseinstiegsklasse2),Deutsche,Prozent,
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse2),Deutsche,Prozent,8.5
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse2),Deutsche,Prozent,1.7
2020,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,14.7
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Realschulabschluss,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Hauptschulabschluss,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Erfolgreicher Besuch,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,3.0
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Prozent,
